순번,검진기관명,일반,영유아,구강,위암,대장암,간암,유방암,자궁경부암,폐암
14230,벌교사랑치과의원,,,내원,,,,,,
14231,보일치과의원,,,내원,,,,,,
14232,굿플랜치과의원,,,내원,,,,,,
14233,보성군보건소,,내원,내원,,,,,,
14234,화순전남대학교병원,내원+출장,,내원,내원,내원,내원,내원,내원,내원
14235,화순성심병원,내원,,,내원,내원,내원,내원,내원,
14236,화순고려병원,내원,,,내원,내원,내원,,,
14237,화순중앙병원,내원,,,내원,내원,내원,내원,,
14238,한양내과의원,내원,내원,,내원,내원,내원,내원,내원,
14239,이동규소아과의원,,내원,,,,,,,
14240,푸른소아청소년과의원,,내원,,,,,,,
14241,천석배내과의원,내원,,,내원,내원,내원,,,
14242,차산부인과의원,,,,,,,내원,내원,
14243,박내과의원,내원,,,내원,내원,내원,,,
14244,화순탑내과의원,내원,,,내원,내원,내원,,,
14245,속플러스내과의원,내원,,,내원,내원,내원,내원,내원,
14246,연합치과의원,,,내원,,,,,,
14247,화순미래치과의원,,,내원,,,,,,
14248,정치과의원,,,내원,,,,,,
14249,원치과의원,,,내원,,,,,,
14250,일이삼플란트치과의원,,,내원,,,,,,
14251,현대치과의원,,,내원,,,,,,
14252,더바른치과의원,,,내원,,,,,,
14253,한양화이트치과의원,,,내원,,,,,,
14254,화순치과의원,,,내원,,,,,,
14255,화순중앙치과의원,,,내원,,,,,,
14256,의료법인행촌의료재단해남종합병원,내원,내원,내원,내원,내원,내원,내원,내원,내원
14257,해남우리종합병원,내원,내원,내원,내원,내원,내원,내원,내원,내원
14258,해남한국병원,내원,,,내원,내원,내원,내원,,
14259,김만중내과의원,내원,,,내원,내원,내원,,,
14260,중앙내과의원,내원,,,내원,내원,,,,
14261,해남복음내과의원,내원,,,내원,내원,내원,,,
14262,해남치과의원,,,내원,,,,,,
14263,오성재치과의원,,,내원,,,,,,
14264,청치과의원,,,내원,,,,,,
14265,김동주부부치과의원,,,내원,,,,,,
14266,유치과의원,,,내원,,,,,,
14267,해남군보건소,,,내원+출장,,,,,,
14268,진도한국병원,내원,내원,,내원,내원,내원,내원,내원,
14269,속편한곽내과의원,내원,,,내원,내원,내원,,,
14270,수치과의원,,,내원,,,,,,
14271,미소치과의원,,,내원,,,,,,
14272,삼호제일병원,내원,내원,,내원,내원,내원,,,
14273,영암한국병원,내원,,내원,내원,내원,내원,내원,내원,
14274,김승관내과의원,내원,,,,,내원,,,
14275,현대의원,,내원,,,,,,,
14276,한마음가정의원,,내원,,,,,,,
14277,독천한국의원,,내원,,,,,,,
14278,대불제일의원,,내원,,,,,,,
14279,영암내과의원,내원,,,내원,내원,내원,,,
14280,최용진치과의원,,,내원,,,,,,
14281,삼호제일치과의원,,,내원,,,,,,
14282,윤지현치과의원,,,내원,,,,,,
14283,한마음서울치과의원,,,내원,,,,,,
14284,삼호힐링치과의원,,,내원,,,,,,
14285,하나치과의원,,,내원,,,,,,
14286,삼호명인치과의원,,,내원,,,,,,
14287,삼호치과의원,,,내원,,,,,,
14288,삼호준치과의원,,,내원,,,,,,
14289,영암군보건소,,내원,내원,,,,,,
14290,의료법인우범의료재단장흥종합병원,내원,내원,,내원,내원,내원,내원,내원,내원
14291,장흥우리병원,내원,내원,내원,내원,내원,내원,내원,,
14292,장흥통합의료병원,내원,,,,,,,,
14293,한마음내과의원,내원,,,내원,내원,내원,,,
14294,이상준내과의원,내원,,,내원,내원,내원,,,
14295,장흥베스트의원,,내원,,,,,,,
14296,정진호치과의원,,,내원,,,,,,
14297,이한영치과의원,,,내원,,,,,,
14298,김치과의원,,,내원,,,,,,
14299,김산치과의원,,,내원,,,,,,
14300,장흥군보건소,,내원,내원,,,,,,
14301,영광종합병원,내원+출장,내원,내원,내원,내원,내원,내원,내원,내원
14302,의료법인거명의료재단영광기독병원,내원+출장,내원,,내원,내원,내원,내원,내원,내원
14303,서울여성의원,,,,,,,,내원,
14304,복음내과의원,내원,,,내원,내원,내원,내원,내원,
14305,박석채내과의원,내원,,,내원,내원,내원,,,
14306,센트럴이만재내과의원,내원,,,내원,,내원,,,
14307,김용욱치과의원,,,내원,,,,,,
14308,백제치과의원,,,내원,,,,,,
14309,영광치과의원,,,내원,,,,,,
14310,기독치과의원,,,내원,,,,,,
14311,닥터봉치과의원,,,내원,,,,,,
14312,연세탑치과의원,,,내원,,,,,,
14313,의료법인인성의료재단함평성심병원,내원,내원,,내원,내원,내원,내원,내원,
14314,국군함평병원,내원,,내원,,,,,,
14315,함평하나내과의원,내원,,,내원,내원,내원,,,
14316,함평천지의원,내원,,,내원,내원,내원,,내원,
14317,우리연합의원,내원,,,내원,내원,내원,,,
14318,함평치과의원,,,내원,,,,,,
14319,하치과의원,,,내원,,,,,,
14320,월야치과의원,,,내원,,,,,,
14321,하나로플란트치과의원,,,내원,,,,,,
14322,함평군보건소,,내원,,,,,,,
14323,장성혜원병원,내원,,,내원,내원,내원,내원,내원,
14324,의료법인행복나눔의료재단장성병원,내원,,,내원,내원,내원,내원,내원,
14325,전대가정의원,,내원,,,,,,,
14326,한솔의원,,내원,,,,,,,
14327,장성중앙내과의원,내원,,,내원,내원,내원,내원,내원,
14328,장성기독의원,내원,,,내원,내원,내원,내원,내원,
14329,김재성치과의원,,,내원,,,,,,
14330,이양호치과의원,,,내원,,,,,,
14331,한사랑치과의원,,,내원,,,,,,
14332,김치과의원,,,내원,,,,,,
14333,민치과의원,,,내원,,,,,,
14334,대원플란트치과의원,,,내원,,,,,,
14335,서울바른치과의원,,,내원,,,,,,
14336,담양사랑병원,내원,내원,,내원,내원,내원,내원,내원,
14337,나눔내과의원,내원,내원,,내원,내원,내원,내원,,
14338,김치과의원,,,내원,,,,,,
14339,이치과의원,,,내원,,,,,,
14340,아루카치과의원,,,내원,,,,,,
14341,대전치과의원,,,내원,,,,,,
14342,바른길치과의원,,,내원,,,,,,
14343,신우치과의원,,,내원,,,,,,
14344,담양군보건소,,,내원,,,,,,
14345,담양군가사문학보건지소,,,내원,,,,,,
14346,담양군수북면보건지소,,,내원,,,,,,
14347,담양군금성면보건지소,,,내원,,,,,,
14348,전라남도강진의료원,내원,내원,,내원,내원,내원,내원,내원,
14349,오케이내과의원,내원,내원,,내원,내원,내원,내원,,
14350,강진88정형외과의원,내원,,,,,,,,
14351,우리들내과의원,내원,,,내원,내원,내원,,,
14352,김치과의원,,,내원,,,,,,
14353,중앙치과의원,,,내원,,,,,,
14354,바른이치과의원,,,내원,,,,,,
14355,강진군보건소,,,내원+출장,,,,,,
14356,완도대성병원,내원,내원,,내원,내원,내원,내원,내원,
14357,금일마취통증의학과의원,내원,내원,,,,,,,
14358,박종춘치과의원,,,내원,,,,,,
14359,김학주치과의원,,,내원,,,,,,
14360,완도치과의원,,,내원,,,,,,
14361,흥일치과의원,,,내원,,,,,,
14362,이동주치과의원,,,내원,,,,,,
14363,노화흥일치과의원,,,내원,,,,,,
14364,완도군금일읍보건지소,,,내원,,,,,,
14365,완도군청산면보건지소,,,내원,,,,,,
14366,완도군소안면보건지소,,,내원,,,,,,
14367,완도군노화읍보건지소,,내원,,,,,,,
14368,완도군금당면보건지소,,,내원,,,,,,
14369,완도군보길면보건지소,,,내원,,,,,,
14370,완도군생일면보건지소,,,내원,,,,,,
14371,완도군노화읍넙도보건지소,,,내원,,,,,,
14372,완도군보건의료원,내원,내원,내원,,,,,,
14373,의료법인대송의료재단무안병원,내원,내원,,내원,내원,내원,내원,내원,
14374,남악아동병원,,내원,,,,,,,
14375,남악복음내과의원,내원,,,내원,내원,내원,,,
14376,김태원내과의원,내원,,,내원,내원,내원,,,
14377,남악하나내과의원,내원,,,내원,내원,내원,내원,내원,
14378,양내과의원,,내원,,,,,,,
14379,남악온누리내과의원,내원,,,내원,내원,내원,내원,,
14380,다솜의원,,내원,,,,,,,
14381,스위트플로리스산부인과의원,,,,,,,,내원,
14382,목포소아청소년과의원,,내원,,,,,,,
14383,신우치과병원,,,내원+출장,,,,,,
14384,목포스마트원치과병원,,,내원,,,,,,
14385,박찬호치과의원,,,내원,,,,,,
14386,e플란트치과의원,,,내원,,,,,,
14387,이치과의원,,,내원,,,,,,
14388,중앙치과의원,,,내원,,,,,,
14389,열린치과의원,,,내원,,,,,,
14390,한치과의원,,,내원,,,,,,
14391,남악치과의원,,,내원+출장,,,,,,
14392,명인치과의원,,,내원,,,,,,
14393,세움치과의원,,,내원,,,,,,
14394,남악이엠치과의원,,,내원,,,,,,
14395,고운치과의원,,,내원,,,,,,
14396,무안탑플란트치과의원,,,내원,,,,,,
14397,연세가지런e치과의원,,,내원+출장,,,,,,
14398,퍼스트치과의원,,,내원,,,,,,
14399,무안치과의원,,,내원,,,,,,
14400,키즈빌치과의원,,,내원,,,,,,
14401,365에이스치과의원,,,내원,,,,,,
14402,밝은미소치과의원,,,내원,,,,,,
14403,오룡서울아이치과의원,,,내원,,,,,,
14404,의료법인신안대우의료재단신안대우병원,내원,,,,내원,내원,,,
14405,서울의원,내원,,,내원,내원,내원,,,
14406,압해치과의원,,,내원,,,,,,
14407,신안군보건소,,내원,내원,,,,,,
14408,임자면보건지소,,,내원,,,,,,
14409,자은면보건지소,,,내원,,,,,,
14410,도초면보건지소,,,내원,,,,,,
14411,하의면보건지소,,,내원,,,,,,
14412,장산면보건지소,,,내원,,,,,,
14413,안좌면보건지소,,,내원,,,,,,
14414,암태면보건지소,,,내원,,,,,,
14415,증도면보건지소,,,내원,,,,,,
14416,신의면보건지소,,,내원,,,,,,
14417,팔금면보건지소,,,내원,,,,,,
14418,흑산면보건지소,,,내원,,,,,,
14419,비금면보건지소,,,내원,,,,,,
14420,광양사랑병원,내원+출장,내원,,내원,내원,내원,내원,내원,내원
14421,의료법인현경의료재단광양서울병원,내원+출장,내원,내원,내원,내원+출장,내원,내원,내원,내원
14422,의료법인광양의료재단광양병원,내원,내원,,,,,,,
14423,강남병원,내원,,,내원,내원,내원,내원,내원,
14424,탑요양병원,,,,,,,,내원,
14425,향기나는의원,,,,,,,,내원,
14426,자모의원,,내원,,,,,,내원,
14427,연합의원,내원,,,,내원,내원,,,
14428,큰사랑소아청소년과의원,,내원,,,,,,,
14429,신현대연합의원,내원,,,,,,,,
14430,하나로의원,내원,내원,,내원,내원,내원,,내원,
14431,다나소아과의원,,내원,,,,,,,
14432,선린의원,,내원,,,,,,,
14433,류여성의원,,,,,,,,내원,
14434,우리들연합의원,내원,,,내원,내원,내원,,,
14435,광양조은내과의원,내원,,,내원,내원,내원,내원,,
14436,모든아이소아청소년과의원,,내원,,,,,,,
14437,수연합의원,,내원,,,,,,,
14438,미래여성의원,,내원,,,,,,내원,
14439,광양제철소부속의원,내원,,,,,,,,
14440,따뜻한가족의원,,내원,,,,,,,
14441,이치과의원,,,내원,,,,,,
14442,함께하는치과의원,,,내원,,,,,,
14443,홍치과의원,,,내원,,,,,,
14444,김옥희치과의원,,,내원,,,,,,
14445,한사랑치과의원,,,내원,,,,,,
14446,광양연합치과의원,,,내원,,,,,,
14447,황성호치과의원,,,내원,,,,,,
14448,탑치과의원,,,내원,,,,,,
14449,서울치과의원,,,내원,,,,,,
14450,미소치과의원,,,내원,,,,,,
14451,열린치과의원,,,내원,,,,,,
14452,광양웰치과의원,,,내원,,,,,,
14453,우리치과의원,,,내원,,,,,,
14454,광양더사랑치과의원,,,내원,,,,,,
14455,온누리치과의원,,,내원+출장,,,,,,
14456,드림아이치과의원,,,내원,,,,,,
14457,소담치과의원,,,내원,,,,,,
14458,행복나눔치과의원,,,내원,,,,,,
14459,샘치과의원,,,내원,,,,,,
14460,미래치과의원,,,내원,,,,,,
14461,이화치과의원,,,내원,,,,,,
14462,베스트치과의원,,,내원,,,,,,
14463,행복한최치과의원,,,내원,,,,,,
14464,조은치과의원,,,내원,,,,,,
14465,제철다나치과의원,,,내원,,,,,,
14466,이나치과의원,,,내원,,,,,,
14467,스마트유치과의원,,,내원,,,,,,
14468,이사랑치과의원,,,내원,,,,,,
14469,하얀치과의원,,,내원,,,,,,
14470,유디치과의원,,,내원,,,,,,
14471,아이빛나어린이치과의원,,,내원,,,,,,
14472,광양시보건소,내원,,내원,,,,,,
14473,구례병원,내원,내원,,내원,내원,내원,내원,,
14474,구례군보건의료원,내원,내원,내원,,,,,내원,
14475,제주한라병원,내원+출장,내원,,내원,내원+출장,내원,내원,내원,내원
14476,제주대학교병원,내원,내원,내원,내원,내원,내원,내원,내원,내원
14477,의료법인혜인의료재단한국병원,내원,내원,,내원,내원,내원,내원,내원,내원
14478,의료법인중앙의료재단중앙병원,내원,내원,내원,내원,내원,내원,내원,내원,내원
14479,한마음병원,내원,내원,내원,내원,내원,내원,내원,내원,내원
14480,제주특별자치도제주의료원,내원+출장,내원,,내원,내원,내원+출장,내원,내원,
14481,제주우리병원,내원,,,,,내원,,,
14482,제주푸른병원,내원,,,내원,내원,,,,
14483,홍소아청소년과의원,,내원,,,,,,,
14484,한국건강관리협회건강증진의원,내원,,,내원,내원,내원,내원,내원,
14485,정소아청소년과의원,,내원,,,,,,,
14486,제일내과의원,내원,,,내원,,내원,,,
14487,혜민내과의원,내원,,,,,내원,,,
14488,이화소아청소년과의원,,내원,,,,,,,
14489,임소아과의원,,내원,,,,,,,
14490,마리산부인과의원,,,,,,,,내원,
14491,고순희내과의원,내원,,,내원,내원,내원,내원,내원,
14492,동일내과의원,내원,,,,,,,,
14493,함내과의원,내원,,,내원,내원,내원,내원,,
14494,해맑은소아과의원,,내원,,,,,,,
14495,제주필의원,,내원,,,,,,,
14496,김명식내과의원,내원,,,,,내원,,,
14497,튼튼소아청소년과의원,,내원,,,,,,,
14498,예나산부인과의원,,,,,,,,내원,
14499,다나산부인과의원,,,,,,,,내원,
14500,미래산부인과의원,,,,,,,,내원,
14501,강미정소아청소년과의원,,내원,,,,,,,
14502,민소아청소년과의원,,내원,,,,,,,
14503,문앤송소아청소년과의원,,내원,,,,,,,
14504,현용준내과의원,내원,,,,,내원,,,
14505,참사랑소아과의원,,내원,,,,,,,
14506,김세희소아과의원,,내원,,,,,,,
14507,속편한내과의원,내원,,,내원,내원,내원,,,
14508,에덴산부인과의원,,,,,,,,내원,
14509,행복한가정의학과의원,,내원,,,,,,,
14510,서해산부인과의원,,,,,,,,내원,
14511,우리소아청소년과의원,,내원,,,,,,,
14512,한수풀의원,내원,,,내원,,내원,,,
14513,아이세상소아청소년과의원,,내원,,,,,,,
14514,현동효내과의원,내원,,,내원,내원,내원,,,
14515,상쾌한속내과의원,내원,,,내원,내원,내원,내원,내원,
14516,인구보건복지협회제주지회가족보건의원,내원,내원,,,,,,,
14517,애월정의원,내원,,,,,내원,,,
14518,꾸러기소아청소년과의원,,내원,,,,,,,
14519,서울내과의원,내원,,,내원,내원,내원,,,
14520,제이산부인과의원,,,,,,,,내원,
14521,우리들소아청소년과의원,,내원,,,,,,,
14522,모딜리아니의원,내원,,,,,,,,
14523,애플소아청소년과의원,,내원,,,,,,,
14524,시원의원,,내원,,,,,,,
14525,하나가정의학과의원,내원,내원,,,,,,,
14526,맘편한산부인과의원,,,,,,,,내원,
14527,정내과의원,내원,,,내원,내원,내원,,,
14528,제주맘모아외과의원,,,,,,,내원,,
14529,제주새로운내과의원,내원,,,내원,내원,내원,내원,내원,
14530,삼화내과의원,내원,,,내원,내원,내원,,,
14531,고산의원,,내원,,,,,,,
14532,건강100세의원,내원,,,내원,내원,내원,,,
14533,작은성모의원,내원,,,,,,,,
14534,이순재내과의원,내원,,,내원,내원,내원,,,
14535,반딧불의원,,내원,,,,,,,
14536,서울탑외과의원,내원,,,내원,내원,내원,,,
14537,오나정산부인과의원,,,,,,,,내원,
14538,주소아청소년과의원,,내원,,,,,,,
14539,좋은이웃내과의원,내원,,,,,,,,
14540,동산내과의원,내원,,,내원,내원,내원,내원,내원,
14541,이룸내과의원,내원,,,내원,내원,,,,
14542,더편한오동훈내과의원,내원,,,내원,내원,내원,내원,내원,
14543,한라속시원내과의원,내원,,,내원,내원,내원,내원,,
14544,위소아청소년과의원,,내원,,,,,,,
